iter	AUC	Logloss
4110	0.8198109567	0.5361119811
4111	0.8198181391	0.536105538
4112	0.8198219538	0.5360970561
4113	0.8198257685	0.5360920811
4114	0.8198307753	0.5360849857
4115	0.819837153	0.5360793175
4116	0.8198403716	0.5360717734
4117	0.8198437095	0.5360643518
4118	0.819850713	0.5360573378
4119	0.8198537827	0.5360498346
4120	0.8198592067	0.5360435955
4121	0.819863677	0.5360363369
4122	0.8198689222	0.5360308318
4123	0.8198750615	0.5360254083
4124	0.8198805451	0.5360195769
4125	0.8198859692	0.5360123184
4126	0.8198890984	0.5360084852
4127	0.819894731	0.5360031432
4128	0.8198994994	0.5359961293
4129	0.8199054003	0.5359902572
4130	0.8199114203	0.5359838142
4131	0.8199170828	0.5359779829
4132	0.8199206591	0.5359691747
4133	0.8199245632	0.5359620792
4134	0.8199281693	0.535954576
4135	0.8199318051	0.5359465834
4136	0.8199346662	0.5359382646
4137	0.8199383914	0.5359307614
4138	0.8199413419	0.5359250931
4139	0.8199470639	0.5359188132
4140	0.819950074	0.5359113508
4141	0.8199545741	0.5359053971
4142	0.8199612796	0.5358994842
4143	0.8199646175	0.5358907984
4144	0.819971174	0.5358846409
4145	0.8199753761	0.5358782386
4146	0.8199795187	0.5358717141
4147	0.819986403	0.5358655565
4148	0.8199895322	0.5358584611
4149	0.8199937642	0.535852018
4150	0.8199989796	0.535845575
4151	0.8200027347	0.5358385611
4152	0.8200058341	0.5358299569
4153	0.8200092912	0.535819803
4154	0.820015192	0.5358144203
4155	0.8200204372	0.5358080588
4156	0.8200252056	0.5358020236
4157	0.8200305104	0.5357961923
4158	0.8200363517	0.5357903202
4159	0.8200426102	0.5357840403
4160	0.8200474977	0.5357789022
4161	0.8200513721	0.5357725815
4162	0.8200554252	0.5357643035
4163	0.8200619221	0.5357586353
4164	0.8200663328	0.5357515806
4165	0.820069164	0.5357441997
4166	0.8200731874	0.5357370634
4167	0.8200769424	0.5357293155
4168	0.8200829029	0.53572222
4169	0.8200866878	0.535715777
4170	0.8200910091	0.5357103127
4171	0.8200944662	0.5357036658
4172	0.8201005459	0.5356976306
4173	0.8201070726	0.5356917993
4174	0.8201119304	0.5356860903
4175	0.8201169968	0.5356807483
4176	0.8201218247	0.5356748354
4177	0.8201262355	0.5356661904
4178	0.8201307058	0.5356604814
4179	0.8201347589	0.5356541199
4180	0.8201425672	0.5356471876
4181	0.8201498389	0.5356409077
4182	0.8201566339	0.5356343424
4183	0.8201614022	0.5356293674
4184	0.8201685548	0.5356225166
4185	0.8201742172	0.5356161551
4186	0.8201796412	0.5356101607
4187	0.8201839328	0.5356024536
4188	0.8201895058	0.5355956436
4189	0.8201942444	0.5355892413
4190	0.8201999068	0.5355839809
4191	0.8202044666	0.5355789244
4192	0.8202078342	0.5355704424
4193	0.8202109933	0.5355616751
4194	0.8202146292	0.5355562515
4195	0.8202207088	0.5355489114
4196	0.8202258348	0.535540511
4197	0.8202323318	0.5355352098
4198	0.820235312	0.5355262793
4199	0.8202410936	0.5355198363
4200	0.8202458322	0.5355125369
4201	0.820250392	0.5355044628
4202	0.8202571869	0.5354974897
4203	0.8202623725	0.5354913321
4204	0.8202657998	0.5354826463
4205	0.8202727139	0.5354755508
4206	0.8202786148	0.5354700457
4207	0.8202835023	0.5354624609
4208	0.8202879429	0.5354559772
4209	0.8202914	0.5354490856
4210	0.8202965856	0.53544146
4211	0.8202995658	0.5354346908
4212	0.8203064203	0.5354279215
4213	0.8203110993	0.5354227834
4214	0.8203141093	0.5354129558
4215	0.8203178644	0.5354032098
4216	0.8203240931	0.5353976639
4217	0.8203289509	0.5353916694
4218	0.8203346133	0.5353851041
4219	0.8203414679	0.5353787019
4220	0.8203468621	0.5353729521
4221	0.820353806	0.5353663868
4222	0.8203567863	0.5353576602
4223	0.8203631639	0.5353504424
4224	0.8203693032	0.5353444071
4225	0.8203744888	0.5353380049
4226	0.8203803897	0.5353315619
4227	0.8203840256	0.5353230392
4228	0.8203890026	0.5353171263
4229	0.8203948736	0.5353111319
4230	0.8203989267	0.5353056676
4231	0.8204025626	0.5352975526
4232	0.8204057813	0.535290865
4233	0.8204087019	0.5352827093
4234	0.8204138875	0.5352754915
4235	0.8204181194	0.5352699864
4236	0.8204214573	0.5352606481
4237	0.820428431	0.5352536342
4238	0.8204327822	0.535247966
4239	0.8204391003	0.5352416453
4240	0.8204440176	0.5352351207
4241	0.8204481602	0.5352252523
4242	0.8204548955	0.5352190948
4243	0.8204608262	0.5352124071
4244	0.8204663396	0.535205801
4245	0.8204698563	0.5351985424
4246	0.8204758465	0.5351908353
4247	0.8204818964	0.5351856156
4248	0.8204878569	0.5351800697
4249	0.8204915822	0.5351707722
4250	0.820497036	0.5351650633
4251	0.820501864	0.5351587834
4252	0.8205051422	0.535151484
4253	0.8205100298	0.5351448371
4254	0.8205159307	0.5351390873
4255	0.8205200136	0.5351307277
4256	0.8205265999	0.5351251411
4257	0.8205335736	0.5351179233
4258	0.8205362558	0.5351105016
4259	0.8205422163	0.5351038955
4260	0.8205484152	0.535097901
4261	0.8205530047	0.53508999
4262	0.820558846	0.5350830577
4263	0.8205624521	0.5350744126
4264	0.8205666542	0.5350678881
4265	0.8205721378	0.5350603848
4266	0.8205793798	0.5350543496
4267	0.8205826283	0.5350472949
4268	0.8205888271	0.5350413005
4269	0.8205930293	0.535035673
4270	0.8205984235	0.5350282514
4271	0.8206042647	0.5350220938
4272	0.820609957	0.5350149576
4273	0.8206152916	0.5350093709
4274	0.8206184804	0.5350035396
4275	0.8206217289	0.5349979937
4276	0.8206278384	0.5349915099
4277	0.8206344843	0.5349843737
4278	0.8206406236	0.5349781346
4279	0.8206467032	0.5349713653
4280	0.8206513822	0.5349645553
4281	0.8206552267	0.5349549316
4282	0.8206583858	0.5349471429
4283	0.820664525	0.5349415562
4284	0.8206689656	0.5349334005
4285	0.8206755519	0.534927243
4286	0.8206794262	0.5349201883
4287	0.8206841648	0.5349143978
4288	0.8206883073	0.5349098713
4289	0.8206924796	0.5349027351
4290	0.8206966519	0.5348954357
4291	0.8207017779	0.5348894005
4292	0.820707947	0.5348827944
4293	0.8207120299	0.5348776971
4294	0.8207180202	0.5348699084
4295	0.8207213283	0.5348614265
4296	0.8207253218	0.5348541271
4297	0.8207303286	0.5348470317
4298	0.8207365572	0.5348412819
4299	0.8207406104	0.5348343903
4300	0.820743978	0.5348284774
4301	0.8207477629	0.5348202402
4302	0.8207527995	0.5348139195
4303	0.820755899	0.5348062531
4304	0.820761025	0.534800014
4305	0.8207648396	0.5347941827
4306	0.8207704425	0.5347883514
4307	0.8207737207	0.5347809297
4308	0.8207793236	0.5347748129
4309	0.820784688	0.5347684515
4310	0.8207888007	0.5347616822
4311	0.8207918406	0.5347554023
4312	0.8207979798	0.5347494895
4313	0.8208047152	0.534743128
4314	0.8208081424	0.5347347276
4315	0.8208115995	0.5347265719
4316	0.8208165765	0.5347214746
4317	0.8208214939	0.5347137267
4318	0.8208276927	0.5347071206
4319	0.8208312392	0.5347000251
4320	0.8208366036	0.5346938268
4321	0.82084167	0.5346885664
4322	0.8208478689	0.5346825719
4323	0.8208518624	0.5346760066
4324	0.8208582401	0.5346706238
4325	0.8208627701	0.5346654042
4326	0.8208690286	0.5346592874
4327	0.8208729625	0.5346511725
4328	0.820877552	0.5346451372
4329	0.8208816946	0.534637634
4330	0.8208851814	0.5346297637
4331	0.8208914995	0.5346242994
4332	0.8208952546	0.5346154505
4333	0.8209016621	0.5346094968
4334	0.8209052384	0.5346002809
4335	0.8209092021	0.5345913096
4336	0.8209148645	0.5345842141
4337	0.8209213018	0.5345780974
4338	0.8209243417	0.534569697
4339	0.8209278584	0.5345615005
4340	0.8209355474	0.5345545274
4341	0.8209409714	0.5345480436
4342	0.8209450245	0.5345401734
4343	0.8209508359	0.5345330371
4344	0.8209559023	0.534526798
4345	0.8209590018	0.5345179898
4346	0.8209629059	0.5345088147
4347	0.8209660053	0.5344998434
4348	0.8209702969	0.5344926256
4349	0.8209747672	0.5344868758
4350	0.8209828436	0.5344802697
4351	0.8209854364	0.5344721956
4352	0.8209916353	0.5344644884
4353	0.8209963441	0.5344589426
4354	0.8209997118	0.5344496043
4355	0.8210048676	0.5344425496
4356	0.821008563	0.5344351687
4357	0.8210139275	0.5344290927
4358	0.8210175633	0.5344199175
4359	0.8210222125	0.534411721
4360	0.8210274875	0.5344064606
4361	0.8210332394	0.5343993244
4362	0.8210399151	0.5343932076
4363	0.821046859	0.5343872132
4364	0.8210531175	0.5343801177
4365	0.8210575879	0.5343731038
4366	0.8210611343	0.5343642549
4367	0.8210645914	0.5343570371
4368	0.8210695386	0.5343504309
4369	0.8210736215	0.5343437841
4370	0.8210791647	0.5343360361
4371	0.8210858107	0.5343303679
4372	0.8210910857	0.5343229462
4373	0.8210942149	0.5343170333
4374	0.8210987449	0.5343100194
4375	0.8211039901	0.5343052076
4376	0.8211086392	0.5342989277
4377	0.8211144209	0.5342931371
4378	0.8211203814	0.5342858378
4379	0.8211236596	0.5342768665
4380	0.8211295307	0.5342704235
4381	0.8211328387	0.5342640213
4382	0.8211382627	0.5342572521
4383	0.8211443424	0.5342515431
4384	0.8211482763	0.5342418378
4385	0.8211541474	0.5342359657
4386	0.8211602569	0.5342291964
4387	0.8211627305	0.5342216524
4388	0.8211690187	0.5342152094
4389	0.8211751878	0.5342101529
4390	0.8211809099	0.5342040769
4391	0.8211844265	0.5341946163
4392	0.8211883903	0.5341875616
4393	0.8211914003	0.5341785903
4394	0.8211965561	0.5341722289
4395	0.8211999536	0.5341633391
4396	0.8212060928	0.534157467
4397	0.8212113678	0.5341512687
4398	0.8212163448	0.5341440509
4399	0.8212192655	0.5341382604
4400	0.8212233782	0.5341327553
4401	0.8212278485	0.5341245588
4402	0.821231842	0.5341183197
4403	0.8212379813	0.5341122844
4404	0.8212438226	0.5341065347
4405	0.8212489486	0.5340999693
4406	0.8212541044	0.5340943011
4407	0.8212577999	0.5340865124
4408	0.821264267	0.5340788868
4409	0.8212701082	0.5340728924
4410	0.8212739229	0.5340651445
4411	0.8212783933	0.5340595986
4412	0.8212845922	0.5340538896
4413	0.8212903738	0.5340470388
4414	0.8212951422	0.5340417376
4415	0.8213008046	0.5340349276
4416	0.8213057518	0.5340278321
4417	0.8213086128	0.5340188609
4418	0.8213144541	0.5340130703
4419	0.8213206232	0.5340067497
4420	0.8213236332	0.5340010814
4421	0.8213302493	0.533993986
4422	0.8213353157	0.533987543
4423	0.8213415742	0.5339810184
4424	0.8213487864	0.5339747793
4425	0.8213533163	0.5339695597
4426	0.8213591576	0.5339641361
4427	0.8213649988	0.5339578154
4428	0.8213703632	0.5339528812
4429	0.8213733435	0.53394391
4430	0.8213765025	0.533939302
4431	0.8213801384	0.5339335522
4432	0.821382761	0.5339278432
4433	0.8213887811	0.5339225828
4434	0.8213922381	0.5339180972
4435	0.8213987947	0.5339117765
4436	0.8214018941	0.5339043956
4437	0.8214069009	0.5338979118
4438	0.8214098513	0.53388996
4439	0.8214130998	0.5338807441
4440	0.8214195371	0.5338736894
4441	0.8214261532	0.5338672056
4442	0.8214311004	0.5338604364
4443	0.8214383721	0.533854238
4444	0.8214428127	0.5338483251
4445	0.8214484453	0.5338415967
4446	0.8214545846	0.5338358877
4447	0.8214597702	0.5338293224
4448	0.8214660883	0.5338219822
4449	0.8214735985	0.5338152946
4450	0.8214769363	0.5338066087
4451	0.8214831352	0.5338004104
4452	0.8214870691	0.5337935188
4453	0.8214923143	0.5337871982
4454	0.8214979172	0.5337813668
4455	0.821501106	0.5337725995
4456	0.8215040565	0.5337649331
4457	0.8215081692	0.5337580823
4458	0.8215140104	0.5337518432
4459	0.8215209246	0.533745074
4460	0.821526587	0.5337381416
4461	0.8215295672	0.5337313316
4462	0.8215326071	0.5337249294
4463	0.8215366006	0.533717263
4464	0.8215395212	0.533711554
4465	0.8215463161	0.5337045809
4466	0.8215494156	0.5336951203
4467	0.8215522766	0.5336881879
4468	0.8215579391	0.5336823158
4469	0.8215614259	0.5336741601
4470	0.8215668797	0.5336684511
4471	0.8215714395	0.5336613557
4472	0.8215779066	0.5336543825
4473	0.8215808272	0.5336461861
4474	0.8215865493	0.533639009
4475	0.8215931058	0.5336321583
4476	0.8215971589	0.5336254298
4477	0.8216022253	0.5336177634
4478	0.8216079473	0.5336124215
4479	0.8216124177	0.5336061416
4480	0.8216167688	0.5336004326
4481	0.8216217756	0.5335943974
4482	0.8216276765	0.5335888515
4483	0.8216340542	0.5335825308
4484	0.8216392994	0.5335762101
4485	0.821644634	0.5335698895
4486	0.8216482401	0.5335625086
4487	0.8216522336	0.5335541082
4488	0.821655333	0.5335471351
4489	0.8216579258	0.5335391017
4490	0.8216628432	0.533532781
4491	0.8216658235	0.5335236466
4492	0.8216693997	0.5335145123
4493	0.8216761947	0.5335082731
4494	0.8216822743	0.5335020748
4495	0.8216850162	0.5334951425
4496	0.8216910362	0.5334895558
4497	0.8216941357	0.5334821341
4498	0.8217004538	0.533475895
4499	0.8217043579	0.5334706346
4500	0.8217108846	0.5334648033
4501	0.8217140436	0.5334555058
4502	0.8217176199	0.5334476355
4503	0.8217208385	0.5334396429
4504	0.8217251301	0.5334332407
4505	0.8217310905	0.5334262268
4506	0.8217347264	0.5334166031
4507	0.8217408657	0.5334105271
4508	0.8217461705	0.5334047365
4509	0.82174927	0.5333961322
4510	0.8217525482	0.5333873241
4511	0.8217574358	0.533381452
4512	0.821762085	0.5333746827
4513	0.8217685819	0.5333695447
4514	0.8217717409	0.5333614705
4515	0.8217751384	0.5333532332
4516	0.8217821717	0.5333462601
4517	0.8217865825	0.5333394501
4518	0.8217918277	0.5333332518
4519	0.8217970729	0.5333264418
4520	0.8218020201	0.5333193871
4521	0.821808815	0.5333124547
4522	0.8218122721	0.533303565
4523	0.8218180537	0.5332975298
4524	0.8218227625	0.5332919839
4525	0.8218263388	0.5332850516
4526	0.8218329847	0.533278894
4527	0.8218384087	0.5332728996
4528	0.8218434453	0.5332669867
4529	0.8218474984	0.5332601767
4530	0.8218525648	0.5332536113
4531	0.821858108	0.5332471683
4532	0.8218645453	0.5332405622
4533	0.8218694925	0.5332331405
4534	0.8218737245	0.5332255557
4535	0.8218795657	0.5332196021
4536	0.8218849301	0.5332131591
4537	0.8218915761	0.5332063083
4538	0.8218975067	0.5331998245
4539	0.821901679	0.5331919135
4540	0.8219083846	0.5331859598
4541	0.8219151497	0.5331797207
4542	0.8219223022	0.533173033
4543	0.8219262064	0.5331665084
4544	0.8219330609	0.5331601062
4545	0.8219391704	0.5331545603
4546	0.8219443858	0.533147995
4547	0.8219505847	0.5331425715
4548	0.8219543695	0.5331334371
4549	0.8219606876	0.5331274426
4550	0.8219647706	0.5331192869
4551	0.8219684958	0.5331100302
4552	0.8219723105	0.5331026901
4553	0.8219775558	0.5330962063
4554	0.821980238	0.5330891108
4555	0.8219833672	0.5330835242
4556	0.8219878078	0.5330766326
4557	0.8219916821	0.5330674574
4558	0.8219954967	0.5330596687
4559	0.8219993412	0.5330536743
4560	0.8220025599	0.5330462934
4561	0.8220082223	0.533040299
4562	0.8220131993	0.5330347123
4563	0.8220201433	0.5330276576
4564	0.8220236897	0.5330202359
4565	0.8220276535	0.5330145269
4566	0.8220345974	0.5330082063
4567	0.822037816	0.5329998875
4568	0.8220405281	0.5329934444
4569	0.822047472	0.5329870422
4570	0.8220520616	0.5329804769
4571	0.8220580816	0.53297383
4572	0.8220632076	0.5329663267
4573	0.8220675588	0.5329597614
4574	0.8220730424	0.532954501
4575	0.8220797777	0.5329478949
4576	0.8220870495	0.5329404324
4577	0.8220911026	0.5329314611
4578	0.8220978379	0.5329250181
4579	0.8221012652	0.5329167808
4580	0.8221060932	0.5329096446
4581	0.8221126795	0.5329035278
4582	0.8221189976	0.5328980635
4583	0.8221227527	0.5328890922
4584	0.8221263885	0.532881589
4585	0.8221322894	0.5328760839
4586	0.8221350312	0.5328669495
4587	0.8221383095	0.5328593239
4588	0.8221431375	0.5328526362
4589	0.8221479356	0.5328468457
4590	0.8221524954	0.532841259
4591	0.8221566081	0.5328330626
4592	0.8221607208	0.5328264564
4593	0.8221645355	0.5328182192
4594	0.822170496	0.5328124694
4595	0.822176218	0.5328056594
4596	0.8221828341	0.5327992572
4597	0.8221890926	0.5327925695
4598	0.8221942782	0.5327871052
4599	0.8221995234	0.5327803767
4600	0.8222051859	0.5327751571
4601	0.8222083747	0.5327660227
4602	0.8222125173	0.5327607623
4603	0.8222153187	0.5327518318
4604	0.822219789	0.5327465306
4605	0.8222231865	0.5327389865
4606	0.8222268224	0.5327300153
4607	0.8222323656	0.5327240616
4608	0.8222352266	0.5327154573
4609	0.8222419024	0.5327091774
4610	0.8222454786	0.5327007771
4611	0.8222513795	0.5326944564
4612	0.8222562075	0.5326884212
4613	0.8222616017	0.5326826306
4614	0.8222674131	0.5326754536
4615	0.8222737312	0.5326695
4616	0.822277844	0.5326597539
4617	0.8222811818	0.5326520468
4618	0.8222851157	0.5326457669
4619	0.8222896457	0.5326386714
4620	0.8222931027	0.5326299856
4621	0.8222988248	0.5326239504
4622	0.8223022223	0.5326162024
4623	0.8223083615	0.5326100449
4624	0.8223118484	0.5326021339
4625	0.8223165572	0.5325960171
4626	0.822319746	0.5325870866
4627	0.82232517	0.5325803989
4628	0.8223284483	0.5325721617
4629	0.8223341703	0.5325636389
4630	0.8223372102	0.5325560949
4631	0.8223407567	0.5325481023
4632	0.8223468065	0.5325424749
4633	0.8223513961	0.532537296
4634	0.8223546147	0.5325310161
4635	0.8223577738	0.5325217594
4636	0.8223611712	0.5325145008
4637	0.822365284	0.5325077316
4638	0.8223698735	0.5325009624
4639	0.8223749995	0.5324945601
4640	0.8223817348	0.5324885249
4641	0.8223872781	0.5324812664
4642	0.8223921657	0.5324749457
4643	0.8223971725	0.5324691551
4644	0.8224022985	0.5324621412
4645	0.8224060535	0.5324543525
4646	0.8224093616	0.5324477872
4647	0.8224130869	0.5324396723
4648	0.8224161863	0.5324314758
4649	0.822422266	0.5324250328
4650	0.8224283159	0.5324176927
4651	0.8224346638	0.5324117798
4652	0.8224380016	0.5324041542
4653	0.8224446177	0.5323980374
4654	0.822447598	0.5323917983
4655	0.8224530816	0.5323844582
4656	0.8224567175	0.5323755685
4657	0.8224624395	0.5323692886
4658	0.8224656582	0.5323631718
4659	0.8224696517	0.5323587677
4660	0.8224759102	0.5323519169
4661	0.8224800825	0.5323457186
4662	0.8224825859	0.5323396018
4663	0.8224890232	0.5323334035
4664	0.8224926591	0.532326308
4665	0.8224952817	0.5323185193
4666	0.8224983215	0.5323114239
4667	0.822503686	0.5323048177
4668	0.822508812	0.5322987417
4669	0.8225131929	0.5322914424
4670	0.8225192428	0.5322842246
4671	0.8225259185	0.5322784748
4672	0.8225291371	0.5322713386
4673	0.8225324452	0.5322628159
4674	0.8225386143	0.5322565768
4675	0.8225423098	0.5322471161
4676	0.8225486875	0.532240877
4677	0.8225539327	0.5322346787
4678	0.8225567341	0.5322264414
4679	0.8225606382	0.5322180411
4680	0.8225646913	0.5322092737
4681	0.8225688934	0.5322013627
4682	0.8225732446	0.5321952051
4683	0.8225781918	0.5321894553
4684	0.822581917	0.5321808103
4685	0.8225873709	0.5321735925
4686	0.8225908875	0.5321662524
4687	0.8225958943	0.5321609919
4688	0.822599113	0.5321533663
4689	0.8226034641	0.532144232
4690	0.8226068616	0.5321351384
4691	0.8226100206	0.5321277574
4692	0.8226156235	0.5321214368
4693	0.822619319	0.532113485
4694	0.8226221204	0.5321067157
4695	0.8226274848	0.5321001504
4696	0.8226332068	0.5320941152
4697	0.8226388693	0.53208808
4698	0.8226447105	0.5320819224
4699	0.8226490021	0.5320752755
4700	0.8226552606	0.5320687509
4701	0.8226589262	0.5320616147
4702	0.8226655424	0.5320551717
4703	0.8226716518	0.5320488102
4704	0.8226765394	0.5320439576
4705	0.8226842284	0.5320369845
4706	0.8226895928	0.5320317241
4707	0.8226928115	0.5320231606
4708	0.8226963878	0.5320145563
4709	0.8227025867	0.5320086026
4710	0.8227062225	0.5320001615
4711	0.8227112591	0.5319923728
4712	0.8227149248	0.5319834015
4713	0.8227210641	0.5319780595
4714	0.8227245808	0.5319692514
4715	0.8227272034	0.5319614219
4716	0.8227324188	0.5319553051
4717	0.8227362931	0.5319458853
4718	0.8227425516	0.531938749
4719	0.822748661	0.5319336925
4720	0.8227542639	0.5319264747
4721	0.8227591515	0.5319216221
4722	0.8227623701	0.5319124469
4723	0.8227679729	0.531906167
4724	0.8227744699	0.5318996017
4725	0.8227787018	0.5318932402
4726	0.822784245	0.5318863079
4727	0.8227897882	0.5318783561
4728	0.8227929473	0.5318717092
4729	0.8227970004	0.5318661633
4730	0.8228037655	0.5318594348
4731	0.822807461	0.5318519316
4732	0.8228138387	0.5318458964
4733	0.8228188455	0.5318386786
4734	0.8228240013	0.5318315831
4735	0.822829783	0.531825711
4736	0.8228346109	0.5318192272
4737	0.8228409886	0.5318131105
4738	0.8228465319	0.5318057703
