iter	Passed	Remaining
13879	655643	52908
13880	655683	52860
13881	655724	52813
13882	655763	52765
13883	655797	52716
13884	655839	52669
13885	655880	52621
13886	655920	52573
13887	655952	52525
13888	655996	52477
13889	656036	52430
13890	656074	52382
13891	656121	52334
13892	656157	52286
13893	656196	52238
13894	656234	52190
13895	656278	52143
13896	656312	52095
13897	656349	52046
13898	656386	51998
13899	656425	51951
13900	656461	51902
13901	656501	51855
13902	656537	51807
13903	656578	51759
13904	656615	51711
13905	656656	51663
13906	656697	51615
13907	656736	51568
13908	656772	51519
13909	656810	51471
13910	656842	51423
13911	656886	51376
13912	656918	51327
13913	656960	51280
13914	656994	51231
13915	657033	51183
13916	657068	51135
13917	657109	51088
13918	657148	51040
13919	657188	50992
13920	657230	50944
13921	657270	50897
13922	657304	50848
13923	657342	50800
13924	657380	50752
13925	657413	50704
13926	657449	50656
13927	657482	50608
13928	657515	50559
13929	657556	50512
13930	657593	50464
13931	657631	50416
13932	657673	50368
13933	657715	50321
13934	657752	50273
13935	657784	50224
13936	657821	50176
13937	657855	50128
13938	657892	50080
13939	657930	50032
13940	657968	49984
13941	658005	49936
13942	658042	49888
13943	658082	49841
13944	658116	49792
13945	658152	49744
13946	658183	49696
13947	658218	49648
13948	658252	49600
13949	658287	49552
13950	658326	49504
13951	658357	49455
13952	658390	49407
13953	658424	49359
13954	658463	49311
13955	658505	49264
13956	658540	49215
13957	658577	49167
13958	658615	49120
13959	658656	49072
13960	658690	49024
13961	658730	48976
13962	658774	48929
13963	658813	48881
13964	658852	48833
13965	658889	48785
13966	658925	48737
13967	658964	48689
13968	659006	48642
13969	659043	48594
13970	659085	48546
13971	659122	48498
13972	659161	48451
13973	659195	48402
13974	659230	48354
13975	659266	48306
13976	659302	48258
13977	659331	48210
13978	659368	48162
13979	659404	48114
13980	659444	48066
13981	659482	48018
13982	659514	47970
13983	659551	47922
13984	659583	47874
13985	659620	47826
13986	659653	47778
13987	659690	47730
13988	659727	47682
13989	659770	47635
13990	659808	47587
13991	659848	47539
13992	659889	47492
13993	659929	47444
13994	659970	47396
13995	660012	47349
13996	660055	47301
13997	660093	47253
13998	660130	47206
13999	660165	47158
14000	660203	47110
14001	660241	47062
14002	660285	47015
14003	660327	46967
14004	660369	46920
14005	660412	46872
14006	660449	46824
14007	660485	46776
14008	660521	46728
14009	660560	46681
14010	660594	46632
14011	660633	46585
14012	660669	46537
14013	660708	46489
14014	660743	46441
14015	660779	46393
14016	660817	46345
14017	660857	46298
14018	660887	46249
14019	660922	46201
14020	660957	46153
14021	660994	46106
14022	661030	46058
14023	661071	46010
14024	661109	45962
14025	661144	45914
14026	661181	45866
14027	661219	45819
14028	661257	45771
14029	661292	45723
14030	661334	45675
14031	661368	45627
14032	661402	45579
14033	661438	45531
14034	661476	45484
14035	661514	45436
14036	661552	45388
14037	661592	45341
14038	661634	45293
14039	661667	45245
14040	661707	45197
14041	661749	45150
14042	661786	45102
14043	661824	45054
14044	661862	45007
14045	661901	44959
14046	661941	44911
14047	661980	44864
14048	662017	44816
14049	662051	44768
14050	662089	44720
14051	662128	44672
14052	662168	44625
14053	662205	44577
14054	662244	44529
14055	662280	44481
14056	662315	44433
14057	662354	44386
14058	662398	44338
14059	662431	44290
14060	662470	44243
14061	662507	44195
14062	662547	44147
14063	662581	44099
14064	662619	44052
14065	662654	44004
14066	662688	43956
14067	662722	43908
14068	662755	43860
14069	662791	43812
14070	662832	43764
14071	662870	43717
14072	662905	43669
14073	662942	43621
14074	662973	43573
14075	663009	43525
14076	663040	43477
14077	663077	43429
14078	663114	43381
14079	663149	43333
14080	663185	43286
14081	663224	43238
14082	663257	43190
14083	663297	43142
14084	663338	43095
14085	663371	43047
14086	663407	42999
14087	663447	42951
14088	663486	42904
14089	663526	42856
14090	663567	42809
14091	663607	42761
14092	663646	42714
14093	663684	42666
14094	663721	42618
14095	663755	42570
14096	663792	42523
14097	663830	42475
14098	663867	42427
14099	663905	42379
14100	663943	42332
14101	663978	42284
14102	664017	42236
14103	664058	42189
14104	664089	42141
14105	664126	42093
14106	664162	42045
14107	664194	41997
14108	664229	41949
14109	664271	41902
14110	664306	41854
14111	664344	41806
14112	664382	41759
14113	664420	41711
14114	664458	41663
14115	664489	41615
14116	664524	41568
14117	664563	41520
14118	664598	41472
14119	664636	41425
14120	664672	41377
14121	664708	41329
14122	664743	41281
14123	664780	41233
14124	664811	41185
14125	664843	41137
14126	664881	41090
14127	664920	41042
14128	664956	40994
14129	664996	40947
14130	665032	40899
14131	665065	40851
14132	665099	40803
14133	665135	40756
14134	665176	40708
14135	665216	40661
14136	665248	40613
14137	665284	40565
14138	665319	40517
14139	665357	40470
14140	665393	40422
14141	665433	40374
14142	665475	40327
14143	665517	40280
14144	665556	40232
14145	665594	40185
14146	665634	40137
14147	665677	40090
14148	665717	40042
14149	665756	39995
14150	665791	39947
14151	665824	39899
14152	665867	39852
14153	665905	39804
14154	665945	39757
14155	665982	39709
14156	666016	39661
14157	666051	39613
14158	666089	39566
14159	666118	39518
14160	666152	39470
14161	666189	39422
14162	666224	39375
14163	666257	39327
14164	666289	39279
14165	666327	39231
14166	666360	39183
14167	666397	39136
14168	666430	39088
14169	666472	39041
14170	666506	38993
14171	666545	38945
14172	666579	38897
14173	666615	38850
14174	666650	38802
14175	666691	38755
14176	666728	38707
14177	666766	38659
14178	666802	38612
14179	666835	38564
14180	666867	38516
14181	666906	38469
14182	666942	38421
14183	666978	38373
14184	667009	38325
14185	667050	38278
14186	667093	38231
14187	667130	38183
14188	667163	38135
14189	667203	38088
14190	667241	38040
14191	667281	37993
14192	667321	37945
14193	667354	37898
14194	667391	37850
14195	667425	37802
14196	667464	37755
14197	667504	37707
14198	667541	37660
14199	667578	37612
14200	667620	37565
14201	667655	37517
14202	667692	37470
14203	667730	37422
14204	667767	37375
14205	667803	37327
14206	667838	37279
14207	667877	37232
14208	667919	37184
14209	667965	37137
14210	668003	37090
14211	668045	37043
14212	668086	36995
14213	668130	36948
14214	668168	36901
14215	668205	36853
14216	668241	36805
14217	668270	36757
14218	668306	36710
14219	668337	36662
14220	668377	36615
14221	668412	36567
14222	668448	36519
14223	668486	36472
14224	668525	36424
14225	668556	36376
14226	668599	36329
14227	668639	36282
14228	668680	36235
14229	668718	36187
14230	668758	36140
14231	668795	36092
14232	668831	36045
14233	668864	35997
14234	668901	35949
14235	668936	35902
14236	668974	35854
14237	669014	35807
14238	669050	35759
14239	669086	35712
14240	669122	35664
14241	669158	35617
14242	669194	35569
14243	669229	35521
14244	669266	35474
14245	669303	35426
14246	669336	35379
14247	669371	35331
14248	669401	35283
14249	669438	35236
14250	669474	35188
14251	669515	35141
14252	669552	35093
14253	669590	35046
14254	669628	34998
14255	669666	34951
14256	669706	34904
14257	669742	34856
14258	669782	34809
14259	669817	34761
14260	669854	34714
14261	669898	34666
14262	669936	34619
14263	669972	34571
14264	670012	34524
14265	670051	34477
14266	670093	34430
14267	670127	34382
14268	670163	34334
14269	670200	34287
14270	670235	34239
14271	670276	34192
14272	670313	34145
14273	670348	34097
14274	670384	34049
14275	670421	34002
14276	670462	33955
14277	670505	33908
14278	670539	33860
14279	670583	33813
14280	670614	33765
14281	670654	33718
14282	670692	33670
14283	670730	33623
14284	670767	33575
14285	670811	33528
14286	670848	33481
14287	670881	33433
14288	670913	33386
14289	670948	33338
14290	670985	33291
14291	671024	33243
14292	671059	33196
14293	671099	33148
14294	671140	33101
14295	671178	33054
14296	671213	33006
14297	671250	32959
14298	671292	32912
14299	671329	32864
14300	671367	32817
14301	671405	32769
14302	671437	32722
14303	671473	32674
14304	671518	32627
14305	671552	32580
14306	671591	32532
14307	671628	32485
14308	671671	32438
14309	671707	32390
14310	671745	32343
14311	671782	32295
14312	671822	32248
14313	671856	32201
14314	671895	32153
14315	671931	32106
14316	671967	32058
14317	672005	32011
14318	672044	31964
14319	672081	31916
14320	672119	31869
14321	672156	31821
14322	672191	31774
14323	672221	31726
14324	672259	31679
14325	672301	31632
14326	672337	31584
14327	672377	31537
14328	672411	31489
14329	672442	31442
14330	672478	31394
14331	672514	31347
14332	672550	31299
14333	672589	31252
14334	672628	31205
14335	672665	31157
14336	672705	31110
14337	672737	31063
14338	672774	31015
14339	672812	30968
14340	672867	30921
14341	672897	30874
14342	672934	30826
14343	672971	30779
14344	673008	30732
14345	673046	30684
14346	673088	30637
14347	673121	30590
14348	673154	30542
14349	673190	30495
14350	673231	30447
14351	673274	30400
14352	673312	30353
14353	673351	30306
14354	673387	30258
14355	673432	30211
14356	673470	30164
14357	673511	30117
14358	673552	30070
14359	673610	30023
14360	673649	29976
14361	673683	29928
14362	673721	29881
14363	673754	29834
14364	673786	29786
14365	673823	29739
14366	673866	29692
14367	673904	29644
14368	673943	29597
14369	673981	29550
14370	674021	29503
14371	674054	29455
14372	674090	29408
14373	674125	29360
14374	674164	29313
14375	674198	29266
14376	674234	29218
14377	674272	29171
14378	674306	29123
14379	674344	29076
14380	674382	29029
14381	674417	28981
14382	674452	28934
14383	674493	28887
14384	674527	28839
14385	674563	28792
14386	674602	28745
14387	674640	28698
14388	674680	28650
14389	674711	28603
14390	674746	28555
14391	674782	28508
14392	674826	28461
14393	674861	28414
14394	674895	28366
14395	674932	28319
14396	674971	28272
14397	675015	28225
14398	675051	28177
14399	675082	28130
14400	675117	28083
14401	675154	28035
14402	675189	27988
14403	675225	27941
14404	675265	27893
14405	675304	27846
14406	675343	27799
14407	675381	27752
14408	675412	27704
14409	675449	27657
14410	675485	27610
14411	675522	27562
14412	675556	27515
14413	675596	27468
14414	675631	27420
14415	675665	27373
14416	675703	27326
14417	675741	27278
14418	675773	27231
14419	675810	27184
14420	675849	27137
14421	675889	27089
14422	675923	27042
14423	675959	26995
14424	675991	26947
14425	676028	26900
14426	676070	26853
14427	676110	26806
14428	676145	26759
14429	676180	26711
14430	676210	26664
14431	676250	26617
14432	676293	26570
14433	676329	26522
14434	676364	26475
14435	676394	26427
14436	676432	26380
14437	676464	26333
14438	676497	26285
14439	676532	26238
14440	676568	26191
14441	676600	26143
14442	676639	26096
14443	676672	26049
14444	676711	26002
14445	676749	25954
14446	676786	25907
14447	676825	25860
14448	676863	25813
14449	676903	25766
14450	676947	25719
14451	676991	25672
14452	677038	25625
14453	677078	25578
14454	677112	25531
14455	677148	25483
14456	677183	25436
14457	677220	25389
14458	677253	25341
14459	677289	25294
14460	677323	25247
14461	677358	25200
14462	677398	25153
14463	677435	25105
14464	677473	25058
14465	677506	25011
14466	677543	24964
14467	677619	24918
14468	677660	24871
14469	677701	24824
14470	677745	24777
14471	677785	24730
14472	677819	24682
14473	677853	24635
14474	677888	24588
14475	677922	24541
14476	677968	24494
14477	678007	24447
14478	678045	24399
14479	678085	24352
14480	678123	24305
14481	678160	24258
14482	678194	24211
14483	678233	24164
14484	678269	24116
14485	678308	24069
14486	678346	24022
14487	678379	23975
14488	678417	23928
14489	678453	23880
14490	678488	23833
14491	678524	23786
14492	678561	23739
14493	678597	23692
14494	678638	23645
14495	678675	23597
14496	678710	23550
14497	678747	23503
14498	678783	23456
14499	678822	23409
14500	678860	23362
14501	678896	23314
14502	678935	23267
14503	678976	23220
14504	679015	23173
14505	679056	23126
14506	679091	23079
14507	679130	23032
14508	679168	22985
14509	679215	22938
14510	679255	22891
14511	679300	22844
14512	679337	22797
14513	679372	22750
14514	679408	22703
14515	679441	22655
14516	679472	22608
14517	679513	22561
14518	679550	22514
14519	679590	22467
14520	679624	22420
14521	679666	22373
14522	679701	22325
14523	679732	22278
14524	679769	22231
14525	679801	22184
14526	679833	22136
14527	679864	22089
14528	679899	22042
14529	679941	21995
14530	679979	21948
14531	680018	21901
14532	680052	21854
14533	680086	21806
14534	680120	21759
14535	680156	21712
14536	680193	21665
14537	680229	21618
14538	680270	21571
14539	680310	21524
14540	680350	21477
14541	680386	21430
14542	680426	21383
14543	680459	21336
14544	680497	21288
14545	680534	21241
14546	680576	21194
14547	680608	21147
14548	680638	21100
14549	680676	21053
14550	680715	21006
14551	680753	20959
14552	680788	20912
14553	680824	20864
14554	680861	20817
14555	680898	20770
14556	680958	20724
14557	681001	20677
14558	681038	20630
14559	681074	20583
14560	681110	20536
14561	681145	20489
14562	681182	20442
14563	681223	20395
14564	681263	20348
14565	681298	20300
14566	681337	20253
14567	681372	20206
14568	681412	20159
14569	681446	20112
14570	681482	20065
14571	681520	20018
14572	681555	19971
14573	681625	19925
14574	681665	19878
14575	681704	19831
14576	681738	19784
14577	681773	19737
14578	681809	19690
14579	681840	19642
14580	681876	19595
14581	681924	19549
14582	681963	19502
14583	681998	19454
14584	682031	19407
14585	682062	19360
14586	682093	19313
14587	682131	19266
14588	682167	19219
14589	682204	19172
14590	682244	19125
14591	682279	19078
14592	682318	19031
14593	682353	18984
14594	682390	18937
14595	682430	18890
14596	682468	18843
14597	682504	18796
14598	682546	18749
14599	682582	18702
14600	682615	18655
14601	682656	18608
14602	682693	18561
14603	682724	18513
14604	682763	18466
14605	682803	18420
14606	682841	18373
14607	682878	18326
14608	682917	18279
14609	682951	18231
14610	682987	18184
14611	683018	18137
14612	683063	18090
14613	683102	18044
14614	683138	17997
14615	683177	17950
14616	683211	17902
14617	683247	17855
14618	683281	17808
14619	683320	17761
14620	683360	17715
14621	683395	17667
14622	683429	17620
14623	683464	17573
14624	683500	17526
14625	683552	17480
14626	683589	17433
14627	683630	17386
14628	683662	17339
14629	683706	17292
14630	683745	17245
14631	683780	17198
14632	683817	17151
14633	683862	17104
14634	683906	17057
14635	683941	17010
14636	683975	16963
14637	684013	16916
14638	684054	16870
14639	684094	16823
14640	684133	16776
14641	684174	16729
14642	684242	16683
14643	684276	16636
14644	684317	16589
14645	684354	16542
14646	684395	16495
14647	684433	16448
14648	684474	16401
14649	684517	16354
14650	684555	16307
14651	684595	16260
14652	684633	16214
14653	684667	16166
14654	684707	16120
14655	684747	16073
14656	684780	16026
14657	684822	15979
14658	684858	15932
14659	684890	15885
14660	684930	15838
14661	684966	15791
14662	684996	15744
